precinct,ward,long,lat,total_units,occupied,vacant,total_pop,total_hisp,total_nonhisp,white_alone,black_alone,aian_alone,nhpi_alone,asian_alone,other_alone,two_or_more,Green,King,Buckner,Wilson,Johnson,Vallas,Lightfoot,Sawyer,Garcia
26,27,-87.70173929655441,41.884051006540226,2761,2407,354,5437,573,4864,452,4207,5,2,37,19,142,13,4,3,48,86,32,131,3,22
26,28,-87.7429547547871,41.88416399490241,630,591,39,1530,132,1398,5,1360,2,0,0,0,31,0,4,0,38,18,2,48,0,2
26,30,-87.72543305862588,41.94281573705452,1644,1451,193,3562,1800,1762,1388,105,5,0,153,14,97,3,2,11,21,177,93,38,1,114
26,32,-87.67447196287523,41.913261780309654,2295,2152,143,4530,512,4018,3430,80,0,2,275,7,224,4,1,22,12,139,269,62,1,63
26,36,-87.67483252236265,41.89803164854323,2189,2048,141,4061,621,3440,2898,100,2,4,237,13,186,4,4,13,10,154,149,31,1,47
26,39,-87.7296970212179,41.964451297398924,1309,1237,72,3318,1585,1733,948,115,7,4,570,12,77,5,2,2,6,60,94,13,0,54
26,41,-87.80988118896963,42.001141887267025,1965,1856,109,3652,413,3239,2971,31,0,0,160,10,67,3,8,7,48,59,554,21,1,43
26,45,-87.7552136940914,41.95823459831975,2349,2157,192,5026,1776,3250,2565,135,9,0,336,24,181,6,4,7,38,106,186,31,2,58
26,47,-87.68171209963248,41.95138372545329,1780,1677,103,4107,354,3753,3181,61,2,1,263,15,230,8,20,30,11,196,323,94,3,68
26,48,-87.65276168418924,41.98585647173198,2691,2438,253,3709,327,3382,2028,463,3,0,751,25,112,3,3,8,6,68,116,61,1,39
26,50,-87.70743017499775,41.995662310084064,1124,1063,61,3174,415,2759,1416,187,8,0,977,69,102,1,0,4,12,22,108,20,0,20
27,3,-87.62008605524795,41.85527329691204,3582,3376,206,6408,475,5933,2743,1909,1,0,999,50,231,6,7,41,15,100,263,87,3,53
27,4,-87.62598468107342,41.873721264963,4435,3619,816,7272,600,6672,4013,841,8,12,1430,47,321,16,15,35,18,135,118,81,1,69
27,6,-87.61930303781348,41.725611470109435,1219,1106,113,2545,40,2505,14,2422,3,0,4,5,57,28,13,8,101,135,53,254,9,24
27,7,-87.57309967903188,41.71799654617173,1065,973,92,2171,31,2140,10,2072,3,0,1,6,48,9,2,2,63,52,26,91,3,12
27,8,-87.58879702697588,41.74783027948746,858,775,83,1943,39,1904,7,1833,1,0,5,3,55,20,2,2,70,105,44,170,4,12
27,9,-87.61949195941605,41.665879253849695,774,715,59,1854,23,1831,0,1788,2,1,0,5,35,7,3,2,42,38,16,101,1,3
27,13,-87.72569570871227,41.7816578742169,873,824,49,2867,2506,361,299,38,0,0,9,7,8,2,0,1,16,14,64,8,1,109
27,17,-87.65565886728174,41.742955675460856,1850,1610,240,3888,84,3804,5,3726,3,0,4,12,54,23,2,5,118,59,33,161,6,7
27,19,-87.66244259078171,41.71010283972955,1333,1225,108,3198,138,3060,602,2301,7,0,16,17,117,20,3,16,85,140,166,181,3,42
27,21,-87.66158161494754,41.72965586689484,2322,2110,212,4839,110,4729,51,4571,6,0,2,23,76,27,8,5,165,80,43,191,3,21
27,23,-87.7133423559943,41.7741410972731,1014,958,56,4087,3730,357,209,92,4,0,19,5,28,0,5,0,9,16,27,13,0,70
27,26,-87.70162151049489,41.90423697560941,3291,3038,253,6754,2840,3914,2542,930,8,2,212,42,178,9,8,5,18,155,77,42,0,70
27,27,-87.67637033597724,41.887625673677356,1937,1739,198,4193,572,3621,1337,1859,12,1,207,27,178,15,3,6,33,52,43,69,0,17
27,32,-87.67996910868855,41.91331498150849,1978,1877,101,3958,360,3598,3098,68,1,3,233,10,185,7,13,24,12,134,216,68,0,58
27,36,-87.67446060258075,41.893706681023005,2541,2410,131,5262,1505,3757,3063,103,3,2,320,29,237,9,6,14,9,143,211,41,1,76
27,39,-87.72570384678639,41.993539358826304,1292,1222,70,2897,238,2659,1386,68,2,0,1130,7,66,2,2,4,21,36,142,45,0,35
27,41,-87.81677459129891,41.99803274400401,1215,1171,44,2859,295,2564,2372,13,0,2,85,20,72,6,7,6,28,39,403,20,3,36
27,45,-87.74188060300125,41.95654999142281,1601,1512,89,3306,785,2521,2000,139,7,0,223,22,130,6,5,10,20,126,257,55,0,98
27,47,-87.6857990892452,41.949869024431315,1979,1857,122,4359,563,3796,2994,65,5,0,427,20,285,9,6,31,10,189,258,80,2,85
27,48,-87.65803643599001,41.99639202594166,4012,3531,481,8768,1126,7642,4561,1114,10,3,1488,135,331,8,0,9,11,98,104,47,4,35
27,50,-87.70813037901958,42.00753288113253,916,881,35,1681,76,1605,1216,42,1,0,308,16,22,2,2,0,10,13,63,10,0,15
28,4,-87.62904743798843,41.87504535709466,4861,4112,749,8749,830,7919,4921,1303,12,4,1304,33,342,13,15,27,15,167,213,102,2,64
28,7,-87.57891889985227,41.7143409443817,901,812,89,1896,21,1875,9,1823,3,0,0,3,37,3,0,1,30,17,13,62,1,3
28,8,-87.59352238168754,41.728255830552285,1140,1029,111,2419,56,2363,4,2294,7,0,5,4,49,19,2,3,84,38,28,124,1,10
28,9,-87.61006965118953,41.66299358276668,1508,1392,116,3549,153,3396,24,3294,6,1,1,6,64,14,2,0,44,26,16,61,1,4
28,13,-87.73195447498881,41.77685901547093,975,939,36,3373,2915,458,397,28,1,0,27,3,2,2,0,1,13,25,83,6,1,113
28,17,-87.64903168542824,41.74273296661152,2017,1730,287,4355,104,4251,16,4108,10,0,10,16,91,22,4,8,108,83,47,181,2,24
28,19,-87.66345747774021,41.70311226001899,2071,1891,180,4191,197,3994,998,2762,0,3,35,24,172,21,8,21,100,170,202,194,4,80
28,21,-87.65227162526871,41.72961306064427,1343,1221,122,3261,65,3196,11,3100,3,0,0,9,73,39,8,7,92,86,47,210,1,14
28,23,-87.71638012737081,41.76964630624633,692,676,16,2766,2571,195,134,34,1,0,10,1,15,1,0,0,9,18,82,12,0,92
28,26,-87.69948763852967,41.91204834938138,1046,972,74,2274,916,1358,985,155,5,0,92,14,107,8,1,12,11,160,83,20,2,63
28,27,-87.63560949147738,41.90300709573814,2372,1895,477,2897,175,2722,2139,297,4,0,208,6,68,5,1,7,10,45,133,38,0,17
28,32,-87.68005151534344,41.916947916236346,815,772,43,1626,209,1417,1221,21,1,1,84,7,82,1,4,8,4,33,85,19,0,18
28,39,-87.71536283118212,41.97417302902192,1437,1305,132,4250,1525,2725,1553,295,7,6,678,38,148,2,2,6,21,88,90,24,1,51
28,41,-87.81793742980778,42.00591338970128,1865,1764,101,4101,358,3743,3493,20,0,0,116,22,92,3,3,5,59,60,650,41,1,60
28,45,-87.74937948427137,41.95168936343584,2090,1964,126,5126,2255,2871,2255,126,2,0,298,20,170,14,6,7,36,106,230,36,4,107
28,47,-87.69173535303175,41.9468944295042,1819,1689,130,3760,662,3098,2447,83,6,0,355,11,196,10,7,8,18,92,230,47,1,48
28,48,-87.6675480084971,41.987067536035696,1372,1289,83,2686,605,2081,1474,238,5,1,235,9,119,10,3,8,8,209,64,33,3,47
28,50,-87.7044321858809,41.98645347995208,934,851,83,2344,367,1977,1143,91,2,0,657,7,77,4,8,5,12,123,203,44,1,79
29,7,-87.56756318883775,41.711098133910056,763,712,51,1842,58,1784,4,1727,3,0,0,7,43,9,2,2,50,40,20,101,1,13
29,8,-87.5782963669279,41.74050721730407,1047,915,132,2088,40,2048,8,1993,1,0,2,2,42,14,3,5,75,61,22,194,6,15
29,9,-87.6340360980571,41.66216307980459,1244,1173,71,3123,59,3064,11,3000,2,0,4,5,42,23,5,5,116,99,59,232,2,18
29,13,-87.73571993230749,41.782178229411976,876,787,89,2414,1915,499,418,32,3,0,31,3,12,1,0,1,18,26,86,8,1,72
29,17,-87.6502761087331,41.73847499725411,1958,1727,231,4414,158,4256,18,4153,7,0,5,13,60,19,5,3,91,89,19,157,2,17
29,19,-87.69849039707987,41.69317665476983,1286,1219,67,3176,449,2727,2505,97,5,0,28,19,73,0,1,6,51,25,529,15,1,55
29,21,-87.65346958815512,41.724145506492704,1060,950,110,2709,76,2633,10,2546,1,0,3,13,60,24,9,3,99,95,42,200,0,11
29,23,-87.71825285180968,41.76442478640258,1101,1071,30,4238,3824,414,201,155,1,1,29,10,17,8,1,2,20,13,54,17,0,145
29,26,-87.7117364009523,41.91190404031663,2005,1855,150,4807,2979,1828,1107,454,8,1,116,14,128,8,1,7,23,134,68,17,0,98
29,27,-87.65194916510912,41.89862687259304,2768,2506,262,4355,406,3949,2827,495,1,0,398,28,200,3,2,24,14,99,205,64,1,47
29,32,-87.68466949601218,41.91656630280295,2529,2392,137,4829,667,4162,3498,112,1,1,334,21,195,3,6,21,13,123,153,50,4,52
29,39,-87.73409899752014,41.97753560451676,703,663,40,1891,451,1440,877,77,4,0,413,8,61,2,1,2,5,11,82,16,1,9
29,41,-87.81134082672193,42.008111106099705,1703,1597,106,4006,328,3678,3426,21,1,0,121,25,84,5,3,8,36,61,769,51,1,62
29,45,-87.72413749943972,41.95353480433981,2606,2497,109,5098,1572,3526,2585,206,7,0,516,31,181,13,6,19,21,151,144,40,1,66
29,48,-87.65430109526197,41.97916659754793,1529,1383,146,1951,181,1770,1090,206,3,0,373,12,86,2,7,2,6,19,68,73,0,42
30,7,-87.56221827745028,41.71079032370703,644,578,66,1553,188,1365,22,1313,0,0,0,8,22,8,4,0,62,26,9,85,0,9
30,8,-87.57850844767813,41.75521374261417,1464,1268,196,2839,66,2773,26,2614,8,1,5,21,98,15,7,4,67,84,35,145,5,7
30,9,-87.64205565917861,41.662873233058,1156,1059,97,2830,52,2778,18,2696,5,0,3,14,42,18,3,1,102,63,47,165,1,13
30,13,-87.77369412656597,41.787350776094975,746,730,16,2065,1040,1025,973,20,2,0,13,5,12,3,1,2,30,21,262,9,0,56
30,19,-87.70603940287114,41.70062964981504,1099,1060,39,3081,275,2806,2704,16,4,0,21,15,46,0,2,2,39,11,507,9,0,28
30,23,-87.71637837382643,41.76069443456127,923,886,37,3540,3192,348,148,154,2,1,20,6,17,2,0,0,17,13,46,15,1,80
30,26,-87.70320262060508,41.912116291855654,721,664,57,1398,485,913,649,178,0,0,37,2,47,3,0,0,10,89,29,20,0,23
30,32,-87.68518379013592,41.91237395878485,2128,2016,112,4150,501,3649,3050,114,1,0,308,5,171,6,8,26,5,163,179,46,2,55
30,39,-87.73243451440244,41.98364933652375,1374,1315,59,2075,304,1771,1033,21,0,0,662,7,48,4,5,1,11,39,160,22,1,30
30,41,-87.81025654150368,42.01525253629439,1777,1631,146,3821,446,3375,3053,27,5,0,190,11,89,3,3,1,49,37,616,16,1,45
30,48,-87.66278829529719,41.99270707446578,1559,1373,186,2810,389,2421,1937,153,4,0,196,9,122,9,11,19,7,161,157,64,2,65
31,7,-87.56677850256771,41.70574101960842,1024,938,86,2353,450,1903,43,1809,4,0,2,9,36,2,2,1,26,12,12,36,1,4
31,13,-87.79342087948483,41.775643704496055,857,833,24,1982,943,1039,888,74,0,0,32,16,29,1,2,3,18,9,168,8,0,43
31,19,-87.67571583740602,41.695551721259925,1614,1481,133,3224,175,3049,1286,1595,12,3,35,17,101,8,14,18,59,95,443,117,4,62
31,23,-87.7233125513228,41.77012678414633,1014,971,43,3754,3418,336,242,49,0,0,23,6,16,4,0,0,9,18,68,6,0,106
31,26,-87.72327197859278,41.908156407475076,1357,1262,95,3682,3061,621,265,265,3,0,33,11,44,5,2,1,17,43,43,20,0,101
31,39,-87.73584831734073,41.99396008151514,735,707,28,2036,209,1827,1209,39,1,1,476,1,100,3,3,2,24,41,209,29,1,22
31,41,-87.81726210072024,42.01524764255869,1179,1130,49,3138,264,2874,2675,11,2,0,86,1,99,0,5,4,38,21,588,24,0,31
31,48,-87.66295486864583,41.98510631365705,2216,2065,151,4098,684,3414,2565,297,7,1,284,19,241,15,7,13,4,223,72,49,3,50
32,13,-87.76433933412322,41.789286873778025,572,549,23,1577,901,676,621,18,5,0,10,10,12,1,2,3,27,12,153,6,0,59
32,19,-87.68331292194358,41.680830413249474,929,881,48,2292,433,1859,572,1188,0,2,13,6,78,12,7,7,64,89,141,108,1,38
32,23,-87.72348737031811,41.76610765576044,732,700,32,2664,2399,265,169,60,0,0,22,4,10,1,0,0,8,15,60,7,2,76
32,26,-87.69459863666796,41.912087771980076,1709,1601,108,3676,1241,2435,1788,296,8,2,193,25,123,6,8,14,16,80,66,29,1,64
32,39,-87.75431249765454,41.98500291847899,1268,1224,44,3217,485,2732,2200,23,4,0,363,17,125,7,5,6,24,135,487,74,2,64
32,48,-87.65793442485888,41.99345137303135,4791,4262,529,7029,1033,5996,3293,1251,11,2,1122,40,277,11,6,10,14,120,73,72,0,32
33,13,-87.76851168402509,41.77975623468,1050,1005,45,2831,1854,977,859,46,2,0,37,7,26,1,3,1,22,21,160,11,0,78
33,19,-87.70576988740386,41.69331859338493,777,727,50,2098,220,1878,1768,33,1,0,12,23,41,1,0,2,25,7,370,7,1,18
33,23,-87.73457228093169,41.767706056988786,1164,1114,50,3986,3402,584,403,135,2,0,22,4,18,7,2,2,34,35,143,47,2,124
33,39,-87.759648210614,41.995749887324514,508,487,21,1302,155,1147,1000,9,2,0,84,5,47,3,7,6,10,45,187,15,1,24
33,48,-87.65489511168477,41.99101953339357,2016,1896,120,3138,328,2810,1825,378,3,3,503,15,83,5,3,3,8,38,89,41,1,25
34,13,-87.78847468404874,41.78080018483183,924,908,16,2409,1182,1227,1127,47,3,0,12,7,31,0,2,0,33,19,257,16,2,66
34,19,-87.68890427398206,41.702677701396794,1174,1126,48,3058,185,2873,2611,131,4,0,31,16,80,6,6,2,40,52,794,32,3,53
34,39,-87.75327947316688,41.99385995888264,665,646,19,1744,189,1555,1281,15,2,0,201,14,42,1,4,4,20,36,246,22,1,23
34,48,-87.66781358404302,41.996306752393295,1474,1377,97,2668,494,2174,1623,262,2,0,169,9,109,6,6,10,5,162,81,57,0,53
35,13,-87.77414306579456,41.78099269608495,892,862,30,2373,1248,1125,992,41,5,0,56,6,25,1,4,1,21,25,274,15,1,88
35,19,-87.67848018844228,41.70275730284647,707,679,28,1892,98,1794,1376,332,7,0,15,3,61,5,7,11,38,55,361,69,7,49
35,39,-87.7039068394055,41.9794357341503,1451,1389,62,3707,608,3099,1708,159,7,1,1025,30,169,7,8,4,20,96,250,33,1,76
35,48,-87.6675043236606,41.99147326014118,2159,2042,117,4321,718,3603,2777,291,6,0,321,18,190,8,9,20,9,240,172,89,1,111
36,13,-87.72896913552123,41.78223118896933,769,745,24,2630,2334,296,255,20,0,0,12,3,6,5,1,1,11,7,64,12,1,91
36,19,-87.67106101236428,41.71009325659005,1314,1235,79,2981,169,2812,1746,931,0,0,24,16,95,2,2,4,20,61,317,52,0,28
37,13,-87.79905527686238,41.78761788922925,713,657,56,1678,694,984,899,30,3,0,8,10,34,4,3,0,36,9,316,14,0,56
38,13,-87.76332634838217,41.77839549819125,966,904,62,2550,1810,740,599,77,4,0,24,3,33,2,5,2,16,14,77,16,0,50
39,13,-87.77853501135787,41.78633845057082,730,711,19,1998,973,1025,978,14,4,1,10,3,15,1,1,0,28,16,257,11,0,68
40,13,-87.77757041159488,41.79080290189355,1024,975,49,2600,1308,1292,1222,19,3,0,18,9,21,0,1,0,31,18,205,10,0,76
